BCG-Agfarm 3 Curyo 
Reading Time,Rainfall,Humidity,Temperature,Wind Speed,Wind Direction
27/10/2019 3:43 AM,0,84,3.9,1.7,W
27/10/2019 3:28 AM,0,84,4.2,1.4,W
27/10/2019 3:14 AM,0,83,4.4,1.4,W
27/10/2019 2:59 AM,0,83,4.7,2.6,W
27/10/2019 2:44 AM,0,81,5.1,2.5,W
27/10/2019 2:30 AM,0,81,5.7,2.4,W
27/10/2019 2:15 AM,0,82,5.6,1.9,W
27/10/2019 2:01 AM,0,81,5.2,2,W
27/10/2019 1:31 AM,0,79,5.3,3.9,W
27/10/2019 1:17 AM,0,78,5.6,1.9,W
27/10/2019 1:02 AM,0,78,5.9,2.6,W
27/10/2019 12:48 AM,0,78,6,3.6,W
27/10/2019 12:33 AM,0,76,6,2,W
27/10/2019 12:18 AM,0,75,6.1,1.2,W
27/10/2019 12:04 AM,0,76,6.4,3.1,W
26/10/2019 11:49 PM,0,74,6.5,3.7,W
26/10/2019 11:35 PM,0,72,7,3.9,W
26/10/2019 11:20 PM,0,70,7.5,3.4,W
26/10/2019 11:06 PM,0,68,8,2.7,W
26/10/2019 10:51 PM,0,67,8.3,3,W
26/10/2019 10:37 PM,0,66,8.6,3.6,WSW
26/10/2019 10:22 PM,0,64,9.1,3.9,WNW
26/10/2019 10:08 PM,0,62,9.3,3.7,WSW
26/10/2019 9:53 PM,0,60,9.9,3.2,W
26/10/2019 9:39 PM,0,58,10.3,3.1,W
26/10/2019 9:24 PM,0,57,10.5,3.7,WSW
26/10/2019 9:10 PM,0,55,11.1,4,WSW
26/10/2019 8:55 PM,0,54,11.2,3.9,W
26/10/2019 8:41 PM,0,51,11.4,3.3,WSW
26/10/2019 8:26 PM,0,49,11.8,3.4,WSW
26/10/2019 8:12 PM,0,47,12.5,4,WSW
26/10/2019 7:57 PM,0,45,13.2,4.3,SW
26/10/2019 7:43 PM,0,44,13.6,4.7,WSW
26/10/2019 7:28 PM,0,43,14.2,5.4,WSW
26/10/2019 7:14 PM,0,43,14.6,5.7,SW
26/10/2019 6:59 PM,0,44,15,6.8,SW
26/10/2019 6:45 PM,0,41,15.9,8.7,SW
26/10/2019 6:30 PM,0,39,16.5,11.2,SW
26/10/2019 6:16 PM,0,38,17.1,11.7,WSW
26/10/2019 6:02 PM,0,36,17.6,11.1,SW
26/10/2019 5:47 PM,0,36,18.3,12.2,SW
26/10/2019 5:33 PM,0,37,18.1,12.8,WNW
26/10/2019 5:18 PM,0,33,18.9,13.1,SW
26/10/2019 5:04 PM,0,33,18.6,14.7,SW
26/10/2019 4:50 PM,0,37,19.1,15.3,WSW
26/10/2019 4:35 PM,0,37,19.1,16.2,SW
26/10/2019 4:21 PM,0,34,19.5,15.3,SW
26/10/2019 4:06 PM,0,32,19.6,13.8,WSW
26/10/2019 3:52 PM,0,35,19.6,16,WSW
26/10/2019 3:38 PM,0,35,19.8,17.2,SW
26/10/2019 3:24 PM,0,39,19.7,17.7,SSW
26/10/2019 3:09 PM,0,37,19.8,16.8,WSW
26/10/2019 2:55 PM,0,34,20.2,20.2,W
26/10/2019 2:41 PM,0,32,20.4,14.4,SW
26/10/2019 2:26 PM,0,28,20.8,16.5,SW
26/10/2019 2:12 PM,0,32,19.8,13.9,WSW
26/10/2019 1:58 PM,0,30,20.3,13.8,SW
26/10/2019 1:43 PM,0,34,19.6,15,SW
26/10/2019 1:29 PM,0,32,20.8,17,WSW
26/10/2019 1:14 PM,0,33,20,15.5,SW
26/10/2019 1:00 PM,0,37,19.3,14.4,SSW
26/10/2019 12:46 PM,0,31,19.8,16.5,SW
26/10/2019 12:31 PM,0,36,19.2,13.4,SW
26/10/2019 12:17 PM,0,40,19.4,13.8,SW
26/10/2019 12:03 PM,0,43,18,13.4,WNW
26/10/2019 11:48 AM,0,44,17.9,14.5,SW
26/10/2019 11:34 AM,0,40,18,17.5,WSW
26/10/2019 11:20 AM,0,39,18.3,14.6,WSW
26/10/2019 11:05 AM,0,43,17.5,16.3,SW
26/10/2019 10:51 AM,0,45,17.5,15.6,WSW
26/10/2019 10:36 AM,0,51,15.9,15.7,WSW
26/10/2019 10:22 AM,0,44,17.3,16,NW
26/10/2019 10:08 AM,0,42,17.4,15.8,W
26/10/2019 9:53 AM,0,43,17.2,16.7,WSW
26/10/2019 9:39 AM,0,48,16.5,14.9,W
26/10/2019 9:25 AM,0,50,16.1,15.6,WSW
26/10/2019 9:10 AM,0,50,16.2,14.7,W
26/10/2019 8:56 AM,0,56,14.9,17.3,SW
26/10/2019 8:41 AM,0,55,15.3,15.3,SW
26/10/2019 8:27 AM,0,58,14.9,13.9,NW
26/10/2019 8:13 AM,0,62,13.9,15.2,WSW
26/10/2019 7:58 AM,0,66,13.6,13.5,WNW
26/10/2019 7:44 AM,0,71,12.8,17,SW
26/10/2019 7:29 AM,0,77,12.1,14.6,W
26/10/2019 7:15 AM,0,81,11.4,12.1,W
26/10/2019 7:01 AM,0.2,84,10.8,11.5,WSW
26/10/2019 6:46 AM,0,81,11,15.1,WNW
26/10/2019 6:32 AM,0,79,11.1,18.7,WNW
26/10/2019 6:17 AM,0,77,11.2,19,WNW
26/10/2019 6:03 AM,0,68,12.2,15.2,W
26/10/2019 5:48 AM,0,69,12.2,16,W
26/10/2019 5:34 AM,0,69,11.5,16.4,WNW
26/10/2019 5:19 AM,0,70,11.4,16.7,WNW
26/10/2019 5:05 AM,0,72,11.3,16.2,WNW
26/10/2019 4:50 AM,0,74,11.2,15.1,WNW
26/10/2019 4:36 AM,0,74,11.3,16.1,WNW
26/10/2019 4:21 AM,0,72,11.5,16.2,NW
26/10/2019 4:07 AM,0,69,11.7,17,WNW
26/10/2019 3:52 AM,0,69,11.8,15.1,W
26/10/2019 3:38 AM,0,71,11.6,11.9,WNW
26/10/2019 3:23 AM,0,73,11.5,9.8,WNW
26/10/2019 3:09 AM,0,71,12,12.4,WNW
26/10/2019 2:55 AM,0,72,11.7,11.4,W
26/10/2019 2:40 AM,0,72,11.8,11.3,NW
26/10/2019 2:26 AM,0,71,12.1,13.7,WNW
26/10/2019 2:12 AM,0,71,12.2,14.3,W
26/10/2019 1:57 AM,0,70,12.6,15.2,W
26/10/2019 1:43 AM,0,69,12.9,14.6,WNW
26/10/2019 1:28 AM,0,69,12.9,13.7,WNW
26/10/2019 1:14 AM,0,70,12.5,12.2,WNW
26/10/2019 1:00 AM,0,71,12.2,10.6,NW
26/10/2019 12:45 AM,0,73,11.9,9.3,NW
26/10/2019 12:31 AM,0,75,11,8.1,NW
26/10/2019 12:17 AM,0,76,10.9,6.9,NW
26/10/2019 12:02 AM,0,74,11.3,7.5,NW
25/10/2019 11:48 PM,0,74,11,6.4,NW
25/10/2019 11:33 PM,0,74,11.2,6.3,NNW
25/10/2019 11:19 PM,0,72,11.4,7.1,NW
25/10/2019 11:05 PM,0,70,11.9,6.8,WNW
25/10/2019 10:50 PM,0,69,12.3,7.3,WNW
25/10/2019 10:36 PM,0,68,12.4,7.4,WNW
25/10/2019 10:21 PM,0,68,12.2,7,W
25/10/2019 10:07 PM,0,66,12.7,5.6,WNW
25/10/2019 9:52 PM,0,64,13.4,5.6,WNW
25/10/2019 9:38 PM,0,62,14,8.7,W
25/10/2019 9:24 PM,0,59,14.8,9.4,WSW
25/10/2019 9:09 PM,0,58,15.3,9.3,WSW
25/10/2019 8:55 PM,0,57,15.5,9.1,WNW
25/10/2019 8:40 PM,0,57,15.7,9.1,WSW
25/10/2019 8:26 PM,0,54,16.2,7.9,WNW
25/10/2019 8:11 PM,0,55,16.4,8.8,WSW
25/10/2019 7:57 PM,0,51,17.1,10.9,WNW
25/10/2019 7:43 PM,0,45,18.1,9.2,NW
25/10/2019 7:28 PM,0,39,18.9,10,NW
25/10/2019 7:14 PM,0,37,19.3,13.6,W
25/10/2019 7:00 PM,0,39,19.5,13.6,W
25/10/2019 6:45 PM,0,39,19.5,8.1,W
25/10/2019 6:31 PM,0,40,19.4,7.5,W
25/10/2019 6:16 PM,0,42,19.2,7.7,WSW
25/10/2019 6:02 PM,0,44,19.3,9.3,SW
25/10/2019 5:48 PM,0,42,19.9,12.1,WSW
25/10/2019 5:33 PM,0,30,21,14.4,WSW
25/10/2019 5:19 PM,0,28,21.4,16.1,W
25/10/2019 5:04 PM,0,27,21.7,21.2,WNW
25/10/2019 4:50 PM,0,25,22.4,20,WNW
25/10/2019 4:36 PM,0,26,22.5,16.6,NW
25/10/2019 4:21 PM,0,26,22.6,21.2,W
25/10/2019 4:07 PM,0,25,23.8,18.5,W
25/10/2019 3:53 PM,0,27,23,19.8,WSW
25/10/2019 3:38 PM,0,26,23.8,20.1,W
25/10/2019 3:24 PM,0,26,24,21.8,WNW
25/10/2019 3:10 PM,0,25,24.4,21.5,WNW
25/10/2019 2:56 PM,0,25,24.6,18.8,WNW
25/10/2019 2:41 PM,0,27,23.7,16.8,W
25/10/2019 2:27 PM,0,28,23.5,17.3,WNW
25/10/2019 2:13 PM,0,25,24.8,21.4,WNW
25/10/2019 1:58 PM,0,27,23.8,16.9,NW
25/10/2019 1:44 PM,0,27,24.2,17.5,W
25/10/2019 1:30 PM,0,29,23.5,16.2,NW
25/10/2019 1:16 PM,0,28,24.2,14.3,W
25/10/2019 1:01 PM,0,29,23.7,16.3,NW
25/10/2019 12:47 PM,0,28,23.9,14.5,NW
25/10/2019 12:33 PM,0,32,23.2,15.3,WSW
25/10/2019 12:18 PM,0,31,23,16.2,NW
25/10/2019 12:04 PM,0,31,22.5,15.6,NW
25/10/2019 11:50 AM,0,36,22.1,14.2,W
25/10/2019 11:35 AM,0,35,22.1,14.9,WSW
25/10/2019 11:21 AM,0,38,21.3,11.7,W
25/10/2019 11:07 AM,0,40,21,12.5,NW
25/10/2019 10:52 AM,0,41,20.1,14.3,WNW
25/10/2019 10:24 AM,0,42,20.1,11.4,WSW
25/10/2019 10:09 AM,0,42,19.6,13,W
25/10/2019 9:55 AM,0,42,20,12.4,WNW
25/10/2019 9:41 AM,0,47,19.2,14.1,SW
25/10/2019 9:26 AM,0,47,19.1,11,WNW
25/10/2019 9:12 AM,0,51,18.5,13.6,SW
25/10/2019 8:58 AM,0,54,18.2,12.8,SW
25/10/2019 8:43 AM,0,56,17.8,12.6,WNW
25/10/2019 8:29 AM,0,58,17.4,9,W
25/10/2019 8:14 AM,0,63,16.5,10.5,WNW
25/10/2019 8:00 AM,0,64,16.4,9.1,WNW
25/10/2019 7:46 AM,0,67,16.4,8.3,WNW
25/10/2019 7:31 AM,0,69,15.7,9.1,SW
25/10/2019 7:17 AM,0,70,15.6,8,W
25/10/2019 7:02 AM,0,71,15.5,5.5,WSW
25/10/2019 6:48 AM,0,72,15.4,5,WSW
25/10/2019 6:33 AM,0,72,15.3,6.7,WSW
25/10/2019 6:19 AM,0,72,15.5,4.7,WSW
25/10/2019 6:04 AM,0,71,15.6,6.7,WSW
25/10/2019 5:50 AM,0,71,15.6,6.6,WSW
25/10/2019 5:36 AM,0,71,15.8,7.3,WSW
25/10/2019 5:21 AM,0,70,16.1,8.1,WSW
25/10/2019 5:07 AM,0,68,16.5,8.9,WNW
25/10/2019 4:52 AM,0,67,17,12,WSW
25/10/2019 4:38 AM,0,67,17.4,10.6,WNW
25/10/2019 4:23 AM,0,66,17.8,13.4,W
25/10/2019 3:54 AM,0,55,19.8,13,WSW
25/10/2019 3:40 AM,0,47,21.3,11.6,WNW
25/10/2019 3:26 AM,0,45,22.1,10.1,WSW
25/10/2019 3:11 AM,0,43,22.8,13.5,W
25/10/2019 2:57 AM,0,40,24.1,15.9,WSW
25/10/2019 2:43 AM,0,25,27.5,26.7,WSW
25/10/2019 2:28 AM,0,22,30.7,23.3,WNW
25/10/2019 2:14 AM,0,20,30.6,18.9,NW
25/10/2019 2:00 AM,0,22,29.6,14.2,NW
25/10/2019 1:46 AM,0,21,29.5,14.9,N
25/10/2019 1:31 AM,0,21,29.5,14.3,N
25/10/2019 1:17 AM,0,21,29.7,14.9,N
25/10/2019 1:03 AM,0,21,29.9,14.4,N
25/10/2019 12:49 AM,0,21,30,15.7,NNE
25/10/2019 12:34 AM,0,20,30.2,16,NNW
25/10/2019 12:20 AM,0,20,30.1,15.3,N
25/10/2019 12:06 AM,0,20,29.8,14,N
24/10/2019 11:51 PM,0,20,29.4,13.7,N
24/10/2019 11:37 PM,0,20,29.4,13,NNE
24/10/2019 11:23 PM,0,19,29.4,12.8,NNE
24/10/2019 11:09 PM,0,18,29.1,12.6,NNE
24/10/2019 10:54 PM,0,18,28.4,10.7,N
24/10/2019 10:40 PM,0,18,28.2,10.7,N
24/10/2019 10:26 PM,0,17,27.7,10.4,N
24/10/2019 10:11 PM,0,16,27.1,9,N
24/10/2019 9:57 PM,0,16,26.6,7.5,NE
24/10/2019 9:43 PM,0,15,26.4,7.3,NNE
24/10/2019 9:29 PM,0,16,25.4,5.9,NNE
24/10/2019 9:14 PM,0,18,24.2,4.3,NNE
24/10/2019 9:00 PM,0,18,24.2,4.3,NNE
24/10/2019 8:46 PM,0,18,24.3,4.3,NNE
24/10/2019 8:31 PM,0,18,24.4,4,NNE
24/10/2019 8:17 PM,0,17,24.8,4.8,NNE
24/10/2019 8:02 PM,0,18,24.7,4.2,NNE
24/10/2019 7:48 PM,0,18,25.1,3.5,NNE
24/10/2019 7:34 PM,0,18,25.4,3.7,NNE
24/10/2019 7:19 PM,0,17,26.8,3.9,NNE
24/10/2019 7:05 PM,0,15,27.9,4.1,NNE
24/10/2019 6:51 PM,0,13,29.9,5.1,N
24/10/2019 6:37 PM,0,11,31.8,7.2,N
24/10/2019 6:22 PM,0,10,32.9,8.2,SSW
24/10/2019 6:08 PM,0,9,34,9.5,NNW
24/10/2019 5:54 PM,0,8,34.7,11.1,NNW
24/10/2019 5:40 PM,0,7,35.3,14,N
24/10/2019 5:26 PM,0,7,35.6,14.8,NNW
24/10/2019 5:11 PM,0,7,35.9,13.8,NNW
24/10/2019 4:57 PM,0,6,36.4,14,NNW
24/10/2019 4:43 PM,0,7,36.5,15.3,NNW
24/10/2019 4:29 PM,0,7,36.9,13.3,NNW
24/10/2019 4:15 PM,0,7,36.7,17.2,N
24/10/2019 4:01 PM,0,8,37.1,14.4,NNW
24/10/2019 3:47 PM,0,7,37,17,NW
24/10/2019 3:32 PM,0,7,37.4,15.1,NNW
24/10/2019 3:18 PM,0,10,37.2,17.2,N
24/10/2019 3:04 PM,0,9,37.7,15.9,NNW
24/10/2019 2:50 PM,0,10,37.8,14.8,N
24/10/2019 2:36 PM,0,12,35.6,14.6,NNE
24/10/2019 2:22 PM,0,11,37.5,14.5,SSW
24/10/2019 2:08 PM,0,12,35.9,14.7,NW
24/10/2019 1:54 PM,0,11,37.3,15,N
24/10/2019 1:39 PM,0,11,37,15.2,N
24/10/2019 1:25 PM,0,11,36.7,17.4,NW
24/10/2019 1:11 PM,0,10,36.8,15.8,N
24/10/2019 12:57 PM,0,11,36.6,14.6,NNW
24/10/2019 12:43 PM,0,12,36.4,15.5,NNE
24/10/2019 12:29 PM,0,11,36.6,14.6,N
24/10/2019 12:15 PM,0,11,36.6,14.2,NNW
24/10/2019 12:00 PM,0,12,35.9,13.9,N
24/10/2019 11:46 AM,0,12,36.4,12.4,N
24/10/2019 11:32 AM,0,11,35.7,12,NNE
24/10/2019 11:18 AM,0,11,35.5,14.5,NE
24/10/2019 11:04 AM,0,12,35.5,13.4,NNE
24/10/2019 10:50 AM,0,11,35.1,14.4,SSW
24/10/2019 10:36 AM,0,11,35,12.9,N
24/10/2019 10:21 AM,0,12,34.1,13.6,NNE
24/10/2019 10:07 AM,0,13,33.4,13.8,N
24/10/2019 9:53 AM,0,14,32.8,15.1,N
24/10/2019 9:39 AM,0,15,32.3,15.9,NNE
24/10/2019 9:25 AM,0,15,31.7,15.3,NNW
24/10/2019 9:10 AM,0,16,30.9,16.7,N
24/10/2019 8:56 AM,0,16,30.7,15.2,N
24/10/2019 8:42 AM,0,16,30,11.7,NE
24/10/2019 8:28 AM,0,17,28.3,12.1,NNE
24/10/2019 8:13 AM,0,19,27.1,12.4,N
24/10/2019 7:59 AM,0,19,26,10.9,N
24/10/2019 7:45 AM,0,22,24.6,9.2,NNE
24/10/2019 7:31 AM,0,23,23.2,9.9,NNE
24/10/2019 7:16 AM,0,25,22.2,8.9,NE
24/10/2019 7:02 AM,0,27,21,8.5,NNE
24/10/2019 6:48 AM,0,28,19.7,7.2,NNE
24/10/2019 6:33 AM,0,33,17.4,5.4,NE
24/10/2019 6:19 AM,0,36,15.7,4.7,NE
24/10/2019 6:04 AM,0,38,14.6,4.4,ENE
24/10/2019 5:50 AM,0,38,14.5,3.7,NE
24/10/2019 5:35 AM,0,38,14.6,4.2,NE
24/10/2019 5:21 AM,0,41,13.4,3.2,NE
24/10/2019 5:06 AM,0,41,13.2,3,NE
24/10/2019 4:52 AM,0,39,13.8,3.3,NE
24/10/2019 4:38 AM,0,38,14.1,3.3,NE
24/10/2019 4:23 AM,0,37,14.3,3.6,NE
24/10/2019 4:09 AM,0,37,14.4,3.6,NE
24/10/2019 3:54 AM,0,36,14.7,3.5,NE
24/10/2019 3:40 AM,0,35,15,3.2,NE
24/10/2019 3:25 AM,0,34,15.3,3.3,NE
24/10/2019 3:11 AM,0,33,15.5,3.5,NE
24/10/2019 2:57 AM,0,34,15.2,3.1,NE
24/10/2019 2:42 AM,0,34,15.2,3.4,NE
24/10/2019 2:28 AM,0,34,15.2,3.3,NE
24/10/2019 2:13 AM,0,33,15.4,3.6,NE
24/10/2019 1:59 AM,0,33,15.5,3.4,ENE
24/10/2019 1:44 AM,0,35,14.8,3.7,ENE
24/10/2019 1:30 AM,0,31,16.4,3.6,ENE
24/10/2019 1:15 AM,0,29,17,3,ENE
24/10/2019 1:01 AM,0,28,17.7,3,ENE
24/10/2019 12:47 AM,0,28,17.6,2.8,ENE
24/10/2019 12:32 AM,0,29,17.5,1.9,ENE
24/10/2019 12:18 AM,0,33,17.2,0.7,ENE
24/10/2019 12:03 AM,0,30,17.4,1.7,ENE
23/10/2019 11:49 PM,0,28,18.1,2.1,ENE
23/10/2019 11:34 PM,0,30,17.5,2.2,ENE
23/10/2019 11:20 PM,0,33,16.8,1.8,ENE
23/10/2019 11:05 PM,0,28,18.7,2.6,ENE
23/10/2019 10:51 PM,0,27,19.3,2.3,ENE
23/10/2019 10:37 PM,0,27,19.2,2.1,ENE
23/10/2019 10:22 PM,0,26,20.1,2,ENE
23/10/2019 10:08 PM,0,26,20.5,2,ENE
23/10/2019 9:53 PM,0,26,20.6,2.2,ENE
23/10/2019 9:39 PM,0,26,20.6,2,ENE
23/10/2019 9:24 PM,0,26,20.8,2.2,ENE
23/10/2019 9:10 PM,0,27,20.6,1.9,ENE
23/10/2019 8:56 PM,0,24,22.1,2,ENE
23/10/2019 8:41 PM,0,22,22.7,2.5,ENE
23/10/2019 8:27 PM,0,23,22.5,2.9,ENE
23/10/2019 8:12 PM,0,24,22.5,2.7,ENE
23/10/2019 7:58 PM,0,26,21.9,2.8,ENE
23/10/2019 7:44 PM,0,20,25.5,2.8,ENE
23/10/2019 7:29 PM,0,19,25.8,3.8,ENE
23/10/2019 7:15 PM,0,19,26.1,4.1,ENE
23/10/2019 7:01 PM,0,17,27.7,2.7,ENE
23/10/2019 6:46 PM,0,18,28.2,1.7,NE
23/10/2019 6:32 PM,0,17,29,1.6,NE
23/10/2019 6:18 PM,0,20,29.1,1.2,NE
23/10/2019 6:03 PM,0,17,30.7,1.1,NE
23/10/2019 5:49 PM,0,15,31.4,2,NE
23/10/2019 5:35 PM,0,14,32.2,2.3,NE
23/10/2019 5:21 PM,0,12,32.9,2.8,NE
23/10/2019 5:07 PM,0,11,33.3,2.8,NNW
23/10/2019 4:52 PM,0,11,33.2,4,N
23/10/2019 4:38 PM,0,11,33.1,5.3,N
23/10/2019 4:24 PM,0,11,33.3,2.5,SSW
23/10/2019 4:10 PM,0,11,33.2,3.9,SE
23/10/2019 3:56 PM,0,11,33.7,3.7,SW
23/10/2019 3:42 PM,0,11,33.6,5.8,NW
23/10/2019 3:28 PM,0,12,33.3,3.7,S
23/10/2019 3:14 PM,0,11,33.8,4.2,W
23/10/2019 2:59 PM,0,11,33.2,5.5,SSW
23/10/2019 2:45 PM,0,11,33.3,6.6,W
23/10/2019 2:31 PM,0,11,33.1,6.4,E
23/10/2019 2:17 PM,0,11,33.4,4.2,W
23/10/2019 2:03 PM,0,12,33,7.8,NNW
23/10/2019 1:49 PM,0,12,32.3,6.5,ENE
23/10/2019 1:34 PM,0,13,32.1,6.7,S
23/10/2019 1:20 PM,0,12,32.7,4.3,WSW
23/10/2019 1:06 PM,0,12,32.6,5.1,NNW
23/10/2019 12:52 PM,0,13,32.4,5.6,NNW
23/10/2019 12:38 PM,0,12,31.8,5.4,SSW
23/10/2019 12:24 PM,0,12,32.3,6.5,W
23/10/2019 12:09 PM,0,13,31.8,6.2,SW
23/10/2019 11:55 AM,0,15,31.1,4.7,NW
23/10/2019 11:41 AM,0,14,31.6,7,NW
23/10/2019 11:27 AM,0,15,31.4,4.9,NW
23/10/2019 11:13 AM,0,16,30.9,6.8,N
23/10/2019 10:58 AM,0,16,30.9,6.1,NNE
23/10/2019 10:44 AM,0,16,30.5,6.8,N
23/10/2019 10:30 AM,0,17,30.3,6.9,N
23/10/2019 10:16 AM,0,17,29.9,6.2,N
23/10/2019 10:02 AM,0,18,29.3,6.6,ENE
23/10/2019 9:47 AM,0,19,28.4,6.7,N
23/10/2019 9:33 AM,0,19,28,6.9,NNE
23/10/2019 9:19 AM,0,20,27.2,5.6,NNE
23/10/2019 9:05 AM,0,23,26.4,4.9,N
23/10/2019 8:50 AM,0,26,25.2,4.4,NE
23/10/2019 8:36 AM,0,29,23.8,4.7,NNE
23/10/2019 8:22 AM,0,33,22.9,4.9,NE
23/10/2019 8:08 AM,0,37,21.3,6.4,NE
23/10/2019 7:53 AM,0,39,20,7,NE
23/10/2019 7:39 AM,0,42,18.9,7.9,ENE
23/10/2019 7:24 AM,0,44,18.1,7.3,ENE
23/10/2019 7:10 AM,0,49,16.3,5.4,E
23/10/2019 6:56 AM,0,52,14.3,4.3,E
23/10/2019 6:41 AM,0,54,13.2,3.5,E
23/10/2019 6:27 AM,0,55,12.2,3.7,E
23/10/2019 6:12 AM,0,58,10.3,1.7,SE
23/10/2019 5:58 AM,0,59,9.5,0.3,S
23/10/2019 5:43 AM,0,61,8.5,0.3,S
23/10/2019 5:29 AM,0,63,8.2,1.1,S
23/10/2019 5:14 AM,0,64,7.8,1.5,S
23/10/2019 4:59 AM,0,66,7.2,2,S
23/10/2019 4:45 AM,0,63,7.9,1,S
23/10/2019 4:30 AM,0,64,8,1.4,S
23/10/2019 4:16 AM,0,65,7.7,2.3,S
23/10/2019 4:01 AM,0,63,8,2.7,S
23/10/2019 3:47 AM,0,61,8.3,2.5,S
23/10/2019 3:32 AM,0,59,8.6,3.2,S
23/10/2019 3:18 AM,0,55,9.8,1.7,S
23/10/2019 3:03 AM,0,53,10.1,1.8,S
23/10/2019 2:48 AM,0,52,10.5,0.3,S
23/10/2019 2:34 AM,0,55,9.5,2.5,S
23/10/2019 2:19 AM,0,47,11.7,0.2,S
23/10/2019 2:05 AM,0,51,10.9,1.3,S
23/10/2019 1:50 AM,0,49,11.5,1.8,S
23/10/2019 1:36 AM,0,46,12,1.2,S
23/10/2019 1:22 AM,0,46,12.3,2.1,S
23/10/2019 1:07 AM,0,45,12.7,1.2,S
23/10/2019 12:53 AM,0,43,13,1.2,S
23/10/2019 12:38 AM,0,43,13.1,2.2,S
23/10/2019 12:24 AM,0,40,13.9,2.9,S
23/10/2019 12:09 AM,0,39,13.7,2.6,S
22/10/2019 11:55 PM,0,39,13.7,1.1,S
22/10/2019 11:40 PM,0,39,13.9,0.1,S
22/10/2019 11:26 PM,0,37,14.8,1.9,S
22/10/2019 11:11 PM,0,37,14.8,1.5,S
22/10/2019 10:57 PM,0,38,15,0.6,S
22/10/2019 10:42 PM,0,37,15.2,1.4,S
22/10/2019 10:28 PM,0,40,14.7,0.7,S
22/10/2019 10:14 PM,0,38,15.8,1.4,S
22/10/2019 9:59 PM,0,36,16.1,1.9,S
22/10/2019 9:45 PM,0,36,16.5,1.7,S
22/10/2019 9:30 PM,0,34,17.3,2.4,S
22/10/2019 9:16 PM,0,35,17.7,1.8,S
22/10/2019 9:01 PM,0,33,18.1,1.3,S
22/10/2019 8:47 PM,0,33,18.7,2,S
22/10/2019 8:32 PM,0,31,19,3.1,S
22/10/2019 8:18 PM,0,29,20.3,3,S
22/10/2019 8:03 PM,0,26,21.6,3.5,S
22/10/2019 7:49 PM,0,29,20.5,2.9,S
22/10/2019 7:35 PM,0,25,22.8,3.5,S
22/10/2019 7:20 PM,0,27,21.8,3.4,S
22/10/2019 7:06 PM,0,27,22.6,2.5,S
22/10/2019 6:51 PM,0,27,23,2.7,S
22/10/2019 6:37 PM,0,27,23.9,3.3,S
